ASCII Name;Population;LABEL EN;Classification
El Carmen;12001;Colombia;Small City
Nobres;12009;Brazil;Small City
Natividade;12014;Brazil;Small City
Villa Berthet;12029;Argentina;Small City
Angel R. Cabada;12033;Mexico;Small City
Vega Alta;12036;Puerto Rico;Small City
Campo Grande;12040;Argentina;Small City
Tepalcingo;12053;Mexico;Small City
Arouca;12054;Trinidad and Tobago;Small City
San German;12055;Puerto Rico;Small City
Ayolas;12061;Paraguay;Small City
Porto Real;12061;Brazil;Small City
Alvinopolis;12068;Brazil;Small City
Comendador;12070;Dominican Republic;Small City
Escazu;12071;Costa Rica;Small City
El Bordo;12072;Colombia;Small City
Matias Barbosa;12072;Brazil;Small City
Canhotinho;12074;Brazil;Small City
Uruburetama;12075;Brazil;Small City
Reriutaba;12076;Brazil;Small City
Ursulo Galvan;12077;Mexico;Small City
Sao Benedito do Rio Preto;12079;Brazil;Small City
Senahu;12084;Guatemala;Small City
Sacapulas;12088;Guatemala;Small City
Cocal;12097;Brazil;Small City
El Quetzal;12122;Guatemala;Small City
Acatenango;12136;Guatemala;Small City
Sao Pedro do Sul;12137;Brazil;Small City
Cacule;12143;Brazil;Small City
Marquetalia;12146;Colombia;Small City
Huixcolotla;12148;Mexico;Small City
San Gabriel Chilac;12149;Mexico;Small City
San Pedro de los Banos;12149;Mexico;Small City
Maruim;12153;Brazil;Small City
Poco Verde;12167;Brazil;Small City
Girua;12168;Brazil;Small City
Amaga;12170;Colombia;Small City
Ciudad de Nanacamilpa;12177;Mexico;Small City
La Rinconada Ana Maria (La Rinconada);12183;Peru;Small City
Tarimoro;12188;Mexico;Small City
Unguia;12192;Colombia;Small City
La Magdalena Chichicaspa;12193;Mexico;Small City
San Josecito;12195;Costa Rica;Small City
Bella Union;12200;Uruguay;Small City
Parnarama;12201;Brazil;Small City
Anolaima;12204;Colombia;Small City
Balao;12205;Ecuador;Small City
Tutoia;12212;Brazil;Small City
Umirim;12220;Brazil;Small City
San Bartolo del Llano;12227;Mexico;Small City
San Marcos Huixtoco;12229;Mexico;Small City
Itajobi;12231;Brazil;Small City
Presidencia de la Plaza;12231;Argentina;Small City
Santa Lucia Milpas Altas;12234;Guatemala;Small City
Urucui;12243;Brazil;Small City
Pital;12246;Colombia;Small City
Pindorama;12247;Brazil;Small City
Laguna Paiva;12250;Argentina;Small City
Villa Lazaro Cardenas;12253;Mexico;Small City
San Juan de las Huertas;12253;Mexico;Small City
Xicohtzinco;12255;Mexico;Small City
Patacamaya;12260;Bolivia;Small City
Zorritos;12261;Peru;Small City
Ibatiba;12265;Brazil;Small City
Urbano Santos;12268;Brazil;Small City
Villanueva;12269;Mexico;Small City
Ibimirim;12272;Brazil;Small City
Plaza Huincul;12273;Argentina;Small City
Penal;12281;Trinidad and Tobago;Small City
Santa Cruz;12281;Costa Rica;Small City
Dessalines;12288;Haiti;Small City
Almolonga;12299;Guatemala;Small City
Cabral;12303;Dominican Republic;Small City
Pocri;12304;Panama;Small City
Morropon;12307;Peru;Small City
Baiao;12316;Brazil;Small City
Olindina;12316;Brazil;Small City
Dagua;12320;Colombia;Small City
Sapucaia;12329;Brazil;Small City
Ansermanuevo;12332;Colombia;Small City
Santiago Cuautlalpan;12336;Mexico;Small City
Pocao de Pedras;12337;Brazil;Small City
Bom Jardim;12343;Brazil;Small City
Nova Olinda do Norte;12343;Brazil;Small City
Peabiru;12344;Brazil;Small City
Sao Simao;12351;Brazil;Small City
Cuilapan de Guerrero;12360;Mexico;Small City
Paraibano;12363;Brazil;Small City
Itarantim;12369;Brazil;Small City
Ipua;12370;Brazil;Small City
Puerto Escondido;12371;Panama;Small City
Lomas de San Sebastian;12372;Mexico;Small City
Messias;12375;Brazil;Small City
Coreau;12383;Brazil;Small City
Sao Jose da Tapera;12391;Brazil;Small City
Charqueada;12391;Brazil;Small City
Santo Domingo;12394;Colombia;Small City
Soledad de Doblado;12398;Mexico;Small City
Conceicao do Rio Verde;12401;Brazil;Small City
Bochil;12404;Mexico;Small City
Meerzorg;12405;Suriname;Small City
Fartura;12405;Brazil;Small City
Barroquinha;12410;Brazil;Small City
Coracao de Jesus;12410;Brazil;Small City
Tecalitlan;12411;Mexico;Small City
Bugalagrande;12418;Colombia;Small City
Neopolis;12421;Brazil;Small City
Bom Jesus dos Perdoes;12422;Brazil;Small City
La Tijera;12425;Mexico;Small City
Riachao;12427;Brazil;Small City
Viterbo;12432;Colombia;Small City
Caconde;12434;Brazil;Small City
Gamarra;12444;Colombia;Small City
Anna Regina;12448;Guyana;Small City
Monte Alegre de Minas;12451;Brazil;Small City
Santa Maria Huexoculco;12456;Mexico;Small City
El Tambo;12457;Colombia;Small City
Caraubas;12462;Brazil;Small City
Santa Maria Zacatepec;12466;Mexico;Small City
Roldan;12468;Argentina;Small City
Pueblo Nuevo;12471;Peru;Small City
Bom Jesus do Galho;12475;Brazil;Small City
Poxoreo;12475;Brazil;Small City
Itacare;12484;Brazil;Small City
Capinopolis;12486;Brazil;Small City
Pilar;12488;Argentina;Small City
Calbuco;12490;Chile;Small City
Chichiriviche;12500;Venezuela, Bolivarian Rep. of;Small City
Los Arabos;12504;Cuba;Small City
Zaruma;12505;Ecuador;Small City
Isabela;12505;Puerto Rico;Small City
Campanha;12506;Brazil;Small City
Porciuncula;12511;Brazil;Small City
Tototlan;12516;Mexico;Small City
Capela;12520;Brazil;Small City
San Antonio;12522;Venezuela, Bolivarian Rep. of;Small City
Santa Lucia;12523;Ecuador;Small City
San Antonio la Isla;12525;Mexico;Small City
Tempoal de Sanchez;12526;Mexico;Small City
Santo Antonio;12529;Brazil;Small City
General Acha;12536;Argentina;Small City
Assai;12545;Brazil;Small City
Puerto Suarez;12546;Bolivia;Small City
Nao Me Toque;12555;Brazil;Small City
Progreso;12557;Mexico;Small City
El Fuerte;12566;Mexico;Small City
Itatiaia;12571;Brazil;Small City
Chonchi;12572;Chile;Small City
San Miguel;12575;Ecuador;Small City
La Julia;12575;Dominican Republic;Small City
San Rafael;12578;Colombia;Small City
Mutum;12582;Brazil;Small City
Santa Adelia;12585;Brazil;Small City
Puente Nacional;12586;Colombia;Small City
Milagres;12588;Brazil;Small City
Valente;12588;Brazil;Small City
Viota;12589;Colombia;Small City
Corupa;12600;Brazil;Small City
Mutata;12607;Colombia;Small City
Lombardia;12610;Mexico;Small City
Barra da Estiva;12614;Brazil;Small City
Serro;12616;Brazil;Small City
Princesa Isabel;12616;Brazil;Small City
Alfredo Baquerizo Moreno;12617;Ecuador;Small City
Rio Claro;12620;Brazil;Small City
Pastores;12621;Guatemala;Small City
Maxcanu;12621;Mexico;Small City
Santana;12628;Brazil;Small City
San Pedro Apatlaco;12630;Mexico;Small City
Isla Mujeres;12642;Mexico;Small City
Tibagi;12644;Brazil;Small City
Campos Altos;12648;Brazil;Small City
Atuncolla;12654;Peru;Small City
Riacho de Santana;12657;Brazil;Small City
Guano;12659;Ecuador;Small City
Oncativo;12660;Argentina;Small City
Passira;12664;Brazil;Small City
Bom Jesus;12666;Brazil;Small City
Porto Murtinho;12667;Brazil;Small City
Candelaria;12675;Cuba;Small City
Maracana;12682;Brazil;Small City
Granadilla;12683;Costa Rica;Small City
Bicas;12683;Brazil;Small City
Sao Joao do Piaui;12688;Brazil;Small City
Temascalcingo;12698;Mexico;Small City
Elias Fausto;12704;Brazil;Small City
Oluta;12709;Mexico;Small City
Buritama;12712;Brazil;Small City
Valtierrilla;12713;Mexico;Small City
Fundao;12714;Brazil;Small City
Bulnes;12715;Chile;Small City
Bela Cruz;12715;Brazil;Small City
Nueva Esperanza;12717;Paraguay;Small City
West End;12724;Bahamas;Small City
Corbelia;12725;Brazil;Small City
Saint-Francois;12732;Guadeloupe;Small City
Conselheiro Pena;12734;Brazil;Small City
Quemado de Gueines;12736;Cuba;Small City
Santa Barbara;12743;Colombia;Small City
Charcas;12748;Mexico;Small City
Juan Morales;12756;Mexico;Small City
Passa Quatro;12765;Brazil;Small City
San Marcos;12779;Mexico;Small City
El Colorado;12780;Argentina;Small City
Santa Ana de Yacuma;12783;Bolivia;Small City
Mejillones;12784;Chile;Small City
Villanueva;12791;Colombia;Small City
Las Rosas;12793;Argentina;Small City
San Juan;12795;Peru;Small City
Ewarton;12797;Jamaica;Small City
Recreo;12798;Argentina;Small City
Acara;12802;Brazil;Small City
Sao Jose da Laje;12810;Brazil;Small City
San Martin de las Piramides;12812;Mexico;Small City
Borda da Mata;12814;Brazil;Small City
Cruzilia;12816;Brazil;Small City
Juan L. Lacaze;12816;Uruguay;Small City
Carutapera;12819;Brazil;Small City
Constant Spring;12830;Jamaica;Small City
Santa Ana;12833;Ecuador;Small City
Sao Miguel;12838;Brazil;Small City
Fraccionamiento Geovillas los Pinos;12840;Mexico;Small City
Chiquimulilla;12842;Guatemala;Small City
Sonoita;12849;Mexico;Small City
Baependi;12853;Brazil;Small City
Dores do Indaia;12859;Brazil;Small City
Cacequi;12867;Brazil;Small City
Santa Rita;12869;Honduras;Small City
Bog Walk;12873;Jamaica;Small City
Tocantins;12875;Brazil;Small City
Arturo Prat;12880;Chile;Small City
Umbauba;12880;Brazil;Small City
Chilca;12884;Peru;Small City
Guaimaca;12899;Honduras;Small City
Santa Cruz;12900;Aruba;Small City
Cachoeirinha;12905;Brazil;Small City
Chepo;12912;Panama;Small City
Santa Maria do Para;12915;Brazil;Small City
Vice;12915;Peru;Small City
Quivican;12919;Cuba;Small City
Valparaiso;12919;Mexico;Small City
Basseterre;12920;Saint Kitts and Nevis;Small City
Sao Geraldo do Araguaia;12925;Brazil;Small City
Costa Rica;12930;Brazil;Small City
Cafarnaum;12937;Brazil;Small City
Rio Grande;12943;Mexico;Small City
Adolfo Ruiz Cortines;12947;Mexico;Small City
San Julian;12949;Mexico;Small City
Feijo;12951;Brazil;Small City
San Sebastian Chimalpa;12951;Mexico;Small City
Presidente Bernardes;12953;Brazil;Small City
Terra Boa;12958;Brazil;Small City
El Playon;12966;Colombia;Small City
Caririacu;12971;Brazil;Small City
Adolfo Ruiz Cortines;12978;Mexico;Small City
Bisee;12980;Saint Lucia;Small City
Feira Nova;12984;Brazil;Small City
Paso de los Toros;12985;Uruguay;Small City
Matipo;12996;Brazil;Small City
Luzilandia;12999;Brazil;Small City
Veintidos de Febrero;13021;Mexico;Small City
Balancan;13030;Mexico;Small City
Espera Feliz;13030;Brazil;Small City
Macara;13035;Ecuador;Small City
Guerrero Negro;13054;Mexico;Small City
Ceres;13063;Argentina;Small City
Centro de Readaptacion Social;13071;Mexico;Small City
Dalcahue;13076;Chile;Small City
Itacarambi;13084;Brazil;Small City
Santa Maria de Jetiba;13090;Brazil;Small City
Aracoiaba;13095;Brazil;Small City
Bucerias;13098;Mexico;Small City
Santa Maria del Rio;13099;Mexico;Small City
Santiago Tianguistenco de Galeana;13106;Mexico;Small City
Missao Velha;13106;Brazil;Small City
Dorado;13117;Puerto Rico;Small City
Campina Verde;13137;Brazil;Small City
San Gregorio Cuautzingo;13138;Mexico;Small City
Nieuw Nickerie;13143;Suriname;Small City
San Jeronimo;13158;Colombia;Small City
La Joya;13158;Mexico;Small City
Joyabaj;13164;Guatemala;Small City
Esperantinopolis;13166;Brazil;Small City
Correntina;13186;Brazil;Small City
Miranda;13189;Brazil;Small City
Pradopolis;13192;Brazil;Small City
Eldorado;13197;Mexico;Small City
Carlos Chagas;13206;Brazil;Small City
Ticuantepe;13209;Nicaragua;Small City
Severinia;13212;Brazil;Small City
San Mateo Ixtatan;13213;Guatemala;Small City
Pacora;13214;Colombia;Small City
Almecatla;13217;Mexico;Small City
Santa Rita;13224;Brazil;Small City
Itirapina;13229;Brazil;Small City
Tepetlixpa;13239;Mexico;Small City
Santa Luzia;13243;Brazil;Small City
Zimapan;13243;Mexico;Small City
Santa Rosa de Lima;13249;El Salvador;Small City
La Paz;13249;Colombia;Small City
Florestopolis;13250;Brazil;Small City
Libertad;13251;Venezuela, Bolivarian Rep. of;Small City
Sabanilla;13251;Costa Rica;Small City
Colotlan;13256;Mexico;Small City
Raposos;13262;Brazil;Small City
San Juan Chamelco;13264;Guatemala;Small City
Salamanca;13265;Chile;Small City
Vitorino Freire;13267;Brazil;Small City
Manati;13278;Cuba;Small City
Iraucuba;13281;Brazil;Small City
San Marcos;13282;Mexico;Small City
Ovejas;13284;Colombia;Small City
Asuncion Nochixtlan;13284;Mexico;Small City
Alpinopolis;13286;Brazil;Small City
Mecapaca;13289;Bolivia;Small City
Azangaro;13290;Peru;Small City
Mani;13291;Colombia;Small City
Sao Francisco de Paula;13292;Brazil;Small City
Pilcomayo;13295;Peru;Small City
Cocal;13303;Brazil;Small City
San Miguel Octopan;13303;Mexico;Small City
Filomeno Mata;13304;Mexico;Small City
Capilla de Guadalupe;13308;Mexico;Small City
Juriquilla;13309;Mexico;Small City
San Andres Mixquic;13310;Mexico;Small City
Jalacingo;13310;Mexico;Small City
Ciudad Dario;13318;Nicaragua;Small City
Sao Lourenco da Serra;13330;Brazil;Small City
Juruti;13333;Brazil;Small City
Cadereyta;13347;Mexico;Small City
Bambamarca;13351;Peru;Small City
Coquimatlan;13358;Mexico;Small City
Riviere-Pilote;13359;Martinique;Small City
Taquaritinga do Norte;13379;Brazil;Small City
Belmopan;13381;Belize;Small City
Cambita Garabitos;13382;Dominican Republic;Small City
Chamical;13383;Argentina;Small City
Empalme Escobedo;13384;Mexico;Small City
Acuitlapilco;13386;Mexico;Small City
Muisne;13393;Ecuador;Small City
La Democracia;13400;Guatemala;Small City
Arroio dos Ratos;13404;Brazil;Small City
Villa Union;13404;Mexico;Small City
Duverge;13405;Dominican Republic;Small City
Forquilha;13409;Brazil;Small City
Paso del Macho;13413;Mexico;Small City
La Mira;13415;Mexico;Small City
Lagoa da Canoa;13422;Brazil;Small City
Aracoiaba;13425;Brazil;Small City
Goianinha;13433;Brazil;Small City
Pariquera Acu;13436;Brazil;Small City
Marti;13439;Cuba;Small City
San Carlos;13451;Nicaragua;Small City
Ascension;13456;Mexico;Small City
San Carlos;13456;Dominican Republic;Small City
Faxinal;13464;Brazil;Small City
Carambei;13465;Brazil;Small City
Rio Grande;13467;Puerto Rico;Small City
Ataco;13470;Colombia;Small City
Montecristo;13470;Colombia;Small City
Mairi;13471;Brazil;Small City
Lima Duarte;13480;Brazil;Small City
Okinawa Uno;13482;Bolivia;Small City
Cajabamba;13486;Peru;Small City
Chima;13492;Colombia;Small City
Talanga;13492;Honduras;Small City
Vicuna;13496;Chile;Small City
Juquia;13497;Brazil;Small City
Corozal;13502;Belize;Small City
Terra Santa;13512;Brazil;Small City
Etzatlan;13513;Mexico;Small City
Itanhem;13517;Brazil;Small City
Sao Joaquim do Monte;13520;Brazil;Small City
Amontada;13520;Brazil;Small City
Bom Jardim;13523;Brazil;Small City
Monjas;13541;Guatemala;Small City
Afonso Claudio;13543;Brazil;Small City
Miguel Auza;13551;Mexico;Small City
Paipa;13554;Colombia;Small City
Palestina;13560;Colombia;Small City
Cotija de la Paz;13560;Mexico;Small City
Paraisopolis;13563;Brazil;Small City
Morelos;13565;Mexico;Small City
Tibu;13565;Colombia;Small City
Coyuca de Benitez;13566;Mexico;Small City
Palmeiras de Goias;13572;Brazil;Small City
Poncitlan;13581;Mexico;Small City
Pativilca;13583;Peru;Small City
Presidente Olegario;13586;Brazil;Small City
Quilali;13590;Nicaragua;Small City
Inhapim;13593;Brazil;Small City
Canasgordas;13595;Colombia;Small City
Regeneracao;13608;Brazil;Small City
Yaguaraparo;13610;Venezuela, Bolivarian Rep. of;Small City
Pirenopolis;13615;Brazil;Small City
Purranque;13619;Chile;Small City
San Pedro Tultepec;13634;Mexico;Small City
Pontalina;13639;Brazil;Small City
Tocaima;13649;Colombia;Small City
Chapada dos Guimaraes;13650;Brazil;Small City
Cuitlahuac;13651;Mexico;Small City
Gutierrez Zamora;13651;Mexico;Small City
Yahualica de Gonzalez Gallo;13655;Mexico;Small City
San Clemente;13656;Chile;Small City
Aldama;13661;Mexico;Small City
San Antonio Suchitepequez;13666;Guatemala;Small City
San Pablo;13668;Guatemala;Small City
Saint Ann's Bay;13671;Jamaica;Small City
Santa Maria Xonacatepec;13673;Mexico;Small City
Motupe;13681;Peru;Small City
Fraile Pintado;13682;Argentina;Small City
Extrema;13682;Brazil;Small City
Union Hidalgo;13683;Mexico;Small City
San Pedro Pochutla;13685;Mexico;Small City
Lamas;13693;Peru;Small City
Eten;13693;Peru;Small City
Rio Pomba;13706;Brazil;Small City
Taguatinga;13711;Brazil;Small City
La Joya;13715;Mexico;Small City
Supe;13719;Peru;Small City
Arauco;13720;Argentina;Small City
Intibuca;13741;Honduras;Small City
Brisas Barra de Suchiate;13743;Mexico;Small City
Pitrufquen;13743;Chile;Small City
Miguel Calmon;13747;Brazil;Small City
San Miguel Chicaj;13747;Guatemala;Small City
Correia Pinto;13752;Brazil;Small City
Toro;13764;Colombia;Small City
Caapora;13769;Brazil;Small City
Atarasquillo;13769;Mexico;Small City
Villa Juarez;13770;Mexico;Small City
Ecoporanga;13774;Brazil;Small City
Cafelandia;13777;Brazil;Small City
Cananeia;13785;Brazil;Small City
Bom Sucesso;13786;Brazil;Small City
Istmina;13788;Colombia;Small City
Federacion;13789;Argentina;Small City
Vicente Guerrero;13794;Mexico;Small City
Ubajara;13802;Brazil;Small City
Rosario del Tala;13807;Argentina;Small City
Tlacolula de Matamoros;13821;Mexico;Small City
Clemencia;13821;Colombia;Small City
Areia;13824;Brazil;Small City
Batabano;13832;Cuba;Small City
Apaxco de Ocampo;13836;Mexico;Small City
Piquete;13844;Brazil;Small City
Alajuelita;13845;Costa Rica;Small City
Guapi;13853;Colombia;Small City
Purepero de Echaiz;13856;Mexico;Small City
San Salvador Cuauhtenco;13856;Mexico;Small City
Guamal;13857;Colombia;Small City
San Jacinto Amilpas;13860;Mexico;Small City
Caarapo;13863;Brazil;Small City
Itaiba;13864;Brazil;Small City
Siqueira Campos;13866;Brazil;Small City
Castro Alves;13868;Brazil;Small City
Contamana;13885;Peru;Small City
Acala;13889;Mexico;Small City
Pedras de Fogo;13894;Brazil;Small City
Sertanopolis;13903;Brazil;Small City
Villa del Campo;13906;Mexico;Small City
Miahuatlan;13909;Mexico;Small City
Agua Branca;13912;Brazil;Small City
Camamu;13924;Brazil;Small City
Nacaome;13929;Honduras;Small City
Monte Patria;13945;Chile;Small City
Cueramaro;13948;Mexico;Small City
Real del Valle (El Paraiso) [Fraccionamiento];13949;Mexico;Small City
Santa Ana;13950;Colombia;Small City
Morro da Fumaca;13951;Brazil;Small City
Ciudad Manuel Doblado;13956;Mexico;Small City
Juquitiba;13959;Brazil;Small City
Villa de Zaachila;13959;Mexico;Small City
Junqueiropolis;13965;Brazil;Small City
Sabana de la Mar;13977;Dominican Republic;Small City
Sayula de Aleman;13980;Mexico;Small City
Francisco Sa;13997;Brazil;Small City
Benjamin Constant;13998;Brazil;Small City
Saco dos Limoes;14000;Brazil;Small City
Tostado;14000;Argentina;Small City
Concepcion;14000;Costa Rica;Small City
America Dourada;14015;Brazil;Small City
Ascope;14015;Peru;Small City
Cantagalo;14019;Brazil;Small City
Trancoso;14021;Mexico;Small City
Santa Catalina;14039;Colombia;Small City
Lobatera;14041;Venezuela, Bolivarian Rep. of;Small City
Mimoso do Sul;14044;Brazil;Small City
Ruiz;14050;Mexico;Small City
Ezequiel Montes;14053;Mexico;Small City
Manicore;14055;Brazil;Small City
Santa Lucia;14056;Argentina;Small City
Tapejara;14064;Brazil;Small City
Guapiacu;14065;Brazil;Small City
Puerto Santa;14066;Peru;Small City
Andalgala;14068;Argentina;Small City
Las Varas;14077;Mexico;Small City
San Jose el Alto;14094;Mexico;Small City
Barillas;14100;Guatemala;Small City
San Vicente;14109;Panama;Small City
Barauna;14112;Brazil;Small City
Anahuac;14116;Mexico;Small City
Zunil;14118;Guatemala;Small City
Tepoztlan;14130;Mexico;Small City
El Dorado;14136;Mexico;Small City
Chopinzinho;14141;Brazil;Small City
Porteirinha;14144;Brazil;Small City
Maracacume;14164;Brazil;Small City
Barro Alto;14172;Brazil;Small City
Tenancingo de Degollado;14174;Mexico;Small City
Redencao;14174;Brazil;Small City
